"2,3-DMP(aq)",C:8 H:10 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-11005,cal/gmol,-53849,cal/gmol/K,47.8,cal/gmol/bar,1.73144,cal/gmol,3251.79,cal K/gmol/bar,-2.7887,cal K/gmol,-41232,cal/gmol/K,105.9743,cal K/gmol,72013,cal/gmol,-27050,ref:G10
"2,4-DMP(aq)",C:8 H:10 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-13081,cal/gmol,-52675,cal/gmol/K,58.7,cal/gmol/bar,1.73388,cal/gmol,3257.25,cal K/gmol/bar,-2.7994,cal K/gmol,-41254,cal/gmol/K,102.4043,cal K/gmol,66776,cal/gmol,-19820,ref:G10
"2,5-DMP(aq)",C:8 H:10 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-11875,cal/gmol,-54420,cal/gmol/K,48.8,cal/gmol/bar,1.73166,cal/gmol,3252.46,cal K/gmol/bar,-2.7936,cal K/gmol,-41235,cal/gmol/K,110.8307,cal K/gmol,77941,cal/gmol,-26390,ref:G10
"2,6-DMP(aq)",C:8 H:10 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-10973,cal/gmol,-52445,cal/gmol/K,52.4,cal/gmol/bar,1.73247,cal/gmol,3254.08,cal K/gmol/bar,-2.793,cal K/gmol,-41241,cal/gmol/K,102.8187,cal K/gmol,67764,cal/gmol,-24000,ref:G10
"3,4-DMP(aq)",C:8 H:10 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-12264,cal/gmol,-54422,cal/gmol/K,50.1,cal/gmol/bar,1.73196,cal/gmol,3252.92,cal K/gmol/bar,-2.7906,cal K/gmol,-41237,cal/gmol/K,97.9627,cal K/gmol,61935,cal/gmol,-25520,ref:G10
"3,5-DMP(aq)",C:8 H:10 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-12459,cal/gmol,-54945,cal/gmol/K,49,cal/gmol/bar,1.73171,cal/gmol,3252.33,cal K/gmol/bar,-2.7885,cal K/gmol,-41234,cal/gmol/K,104.6091,cal K/gmol,70234,cal/gmol,-26250,ref:G10
Ethanamine(aq),C:2 H:7 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,6300,cal/gmol,-23830,cal/gmol/K,33.6,cal/gmol/bar,0.97281,cal/gmol,1132.57,cal K/gmol/bar,11.2651,cal K/gmol,-32471,cal/gmol/K,55.6799,cal K/gmol,-2142,cal/gmol,-16880,ref:4
Ethane(aq),C:2 H:6,0,HKFT,1 atm,625.15,298.15,cal/gmol,-3886,cal/gmol,-24710,cal/gmol/K,26.59,cal/gmol/bar,0.875,cal/gmol,1310.51,cal K/gmol/bar,1.6258,cal K/gmol,-33207,cal/gmol/K,73.8072,cal K/gmol,22242,cal/gmol,-6270,ref:4
Ethanol(aq),C:2 H:6 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-43330,cal/gmol,-68650,cal/gmol/K,35.9,cal/gmol/bar,0.92333,cal/gmol,995.81,cal K/gmol/bar,12.1445,cal K/gmol,-31906,cal/gmol/K,60.0175,cal K/gmol,1507,cal/gmol,-20370,ref:4
Ethylacetate(aq),C:4 H:8 O:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-79300,cal/gmol,-116840,cal/gmol/K,53.4,cal/gmol/bar,0.138375,cal/gmol,2463.96,cal K/gmol/bar,-1.0033,cal K/gmol,-37975,cal/gmol/K,83.6983,cal K/gmol,44052,cal/gmol,-23340,ref:G2
Ethylbenzene(aq),C:8 H:10,0,HKFT,1 atm,625.15,298.15,cal/gmol,32440,cal/gmol,-2500,cal/gmol/K,49.8,cal/gmol/bar,1.75572,cal/gmol,3306.75,cal K/gmol/bar,-2.9124,cal K/gmol,-41459,cal/gmol/K,102.5478,cal K/gmol,66974,cal/gmol,-20000,ref:4
Ethylene(aq),C:2 H:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,19450,cal/gmol,8570,cal/gmol/K,28.7,cal/gmol/bar,0.7856,cal/gmol,1263.91,cal K/gmol/bar,-1.8737,cal K/gmol,-33014,cal/gmol/K,39.1,cal K/gmol,97000,cal/gmol,-40000,ref:4
Ethyne(aq),C:2 H:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,51890,cal/gmol,50700,cal/gmol/K,30,cal/gmol/bar,0.83577,cal/gmol,1262.72,cal K/gmol/bar,0.7833,cal K/gmol,-33009,cal/gmol/K,33.0423,cal K/gmol,77615,cal/gmol,-45430,ref:4
FeCl2(aq),Fe:1 Cl:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-73480,cal/gmol,-78490,cal/gmol/K,43,cal/gmol/bar,0.55057,cal/gmol,566.5,cal K/gmol/bar,3.5164,cal K/gmol,-30131,cal/gmol/K,22.9295,cal K/gmol,29135,cal/gmol,-3800,ref:5
FeO(aq),Fe:1 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-50720,cal/gmol,-62950,cal/gmol/K,-10,cal/gmol/bar,-0.05029,cal/gmol,-900.53,cal K/gmol/bar,9.2791,cal K/gmol,-24066,cal/gmol/K,5.8901,cal K/gmol,-30345,cal/gmol,-3000,ref:G9
HFeO2(aq),H:1 Fe:1 O:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-101100,cal/gmol,-120300,cal/gmol/K,22.2,cal/gmol/bar,0.27401,cal/gmol,-109.05,cal K/gmol/bar,6.1776,cal K/gmol,-27338,cal/gmol/K,-37.83,cal K/gmol,-182305,cal/gmol,-3000,ref:G9
Glutamic_acid(aq),C:5 H:9 O:4 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-173000,cal/gmol,-232000,cal/gmol/K,70.5,cal/gmol/bar,1.37471,cal/gmol,1936.06,cal K/gmol/bar,11.9216,cal K/gmol,-35793,cal/gmol/K,38.0235,cal K/gmol,-11944,cal/gmol,-72760,ref:4
Glutamine(aq),C:5 H:10 O:3 N:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-126600,cal/gmol,-192330,cal/gmol/K,61.9,cal/gmol/bar,1.44753,cal/gmol,2081.73,cal K/gmol/bar,12.0386,cal K/gmol,-36395,cal/gmol/K,41.2938,cal K/gmol,-10322,cal/gmol,-59740,ref:4
Glycine(aq),C:2 H:5 O:2 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-88618,cal/gmol,-122846,cal/gmol/K,37.84,cal/gmol/bar,0.76046,cal/gmol,708.25,cal K/gmol/bar,10.9119,cal K/gmol,-30717,cal/gmol/K,15.6749,cal K/gmol,-41444,cal/gmol,-23300,ref:4
Glycolic_acid(aq),C:2 H:4 O:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-126400,cal/gmol,-154890,cal/gmol/K,43.1,cal/gmol/bar,0.87445,cal/gmol,1214.96,cal K/gmol/bar,4.0222,cal K/gmol,-32812,cal/gmol/K,43.6669,cal K/gmol,-4655,cal/gmol,-30170,ref:G6
HGaO2(aq),H:1 Ga:1 O:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-137300,cal/gmol,-158600,cal/gmol/K,2.9,cal/gmol/bar,0.3447,cal/gmol,63.28,cal K/gmol/bar,5.506,cal K/gmol,-28051,cal/gmol/K,-12.1716,cal K/gmol,-92677,cal/gmol,-4390,ref:G9
H2(aq),H:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,4236,cal/gmol,-1000,cal/gmol/K,13.8,cal/gmol/bar,0.51427,cal/gmol,477.58,cal K/gmol/bar,3.8729,cal K/gmol,-29764,cal/gmol/K,27.6251,cal K/gmol,50930,cal/gmol,-20900,ref:3
H2S(aq),H:2 S:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-6673,cal/gmol,-9001,cal/gmol/K,30,cal/gmol/bar,0.65097,cal/gmol,677.24,cal K/gmol/bar,5.9646,cal K/gmol,-30590,cal/gmol/K,32.3,cal K/gmol,47300,cal/gmol,-10000,ref:3
H3VO4(aq),H:3 V:1 O:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-249200,cal/gmol,-284600,cal/gmol/K,37.1,cal/gmol/bar,0.6931,cal/gmol,913.92,cal K/gmol/bar,2.164,cal K/gmol,-31567,cal/gmol/K,15.3166,cal K/gmol,8561,cal/gmol,-22180,ref:G9
H3PO4(aq)(NEA),H:3 P:1 O:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-274705,cal/gmol,-309302,cal/gmol/K,38.698,cal/gmol/bar,0.82727,cal/gmol,1241.82,cal K/gmol/bar,0.8691,cal K/gmol,-32924,cal/gmol/K,17.9708,cal K/gmol,17727,cal/gmol,-22000,ref:NEA
H3PO4(aq),H:3 P:1 O:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-273100,cal/gmol,-307920,cal/gmol/K,38,cal/gmol/bar,0.82727,cal/gmol,1241.82,cal K/gmol/bar,0.8691,cal K/gmol,-32924,cal/gmol/K,17.9708,cal K/gmol,17727,cal/gmol,-22000,ref:3
HF(aq),H:1 F:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-71662,cal/gmol,-76835,cal/gmol/K,22.5,cal/gmol/bar,0.34753,cal/gmol,70.42,cal K/gmol/bar,5.4732,cal K/gmol,-28081,cal/gmol/K,14.3647,cal K/gmol,-1828,cal/gmol,-70,ref:3
HNO3(aq),H:1 N:1 O:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-24730,cal/gmol,-45410,cal/gmol/K,42.7,cal/gmol/bar,0.71623,cal/gmol,970.63,cal K/gmol/bar,1.9367,cal K/gmol,-31802,cal/gmol/K,13.8907,cal K/gmol,6320,cal/gmol,-30660,ref:G9
H2SeO3(aq),H:2 Se:1 O:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-101850,cal/gmol,-121290,cal/gmol/K,49.7,cal/gmol/bar,0.79475,cal/gmol,1162.4,cal K/gmol/bar,1.1819,cal K/gmol,-32594,cal/gmol/K,22.9944,cal K/gmol,41356,cal/gmol,-41270,ref:G9
He(aq),He:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,4658,cal/gmol,-150,cal/gmol/K,14.02,cal/gmol/bar,0.34722,cal/gmol,69.67,cal K/gmol/bar,5.4762,cal K/gmol,-28078,cal/gmol/K,26.0707,cal K/gmol,45634,cal/gmol,-21230,ref:3
HgO(aq),Hg:1 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-8900,cal/gmol,-19200,cal/gmol/K,8.2,cal/gmol/bar,0.06191,cal/gmol,-626.64,cal K/gmol/bar,8.2051,cal K/gmol,-25198,cal/gmol/K,-8.644,cal K/gmol,-80863,cal/gmol,-3000,ref:G9
HIO(aq),H:1 I:1 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-23700,cal/gmol,-33000,cal/gmol/K,22.8,cal/gmol/bar,0.38979,cal/gmol,173.54,cal K/gmol/bar,5.0694,cal K/gmol,-28506,cal/gmol/K,0.726,cal K/gmol,-49085,cal/gmol,-530,ref:G9
Isoleucine(aq),C:6 H:13 O:2 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-82200,cal/gmol,-150900,cal/gmol/K,52.8,cal/gmol/bar,1.60395,cal/gmol,2394.14,cal K/gmol/bar,12.301,cal K/gmol,-37686,cal/gmol/K,83.0208,cal K/gmol,21382,cal/gmol,-45960,ref:4
HInO2(aq),H:1 In:1 O:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-119800,cal/gmol,-135100,cal/gmol/K,27.2,cal/gmol/bar,0.42864,cal/gmol,268.31,cal K/gmol/bar,4.6987,cal K/gmol,-28898,cal/gmol/K,-44.5111,cal K/gmol,-205527,cal/gmol,-3000,ref:G9
KBr(aq),K:1 Br:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-90010,cal/gmol,-86320,cal/gmol/K,47.5,cal/gmol/bar,0.8058,cal/gmol,1189.7,cal K/gmol/bar,1.067,cal K/gmol,-32708,cal/gmol/K,1.4496,cal K/gmol,-46580,cal/gmol,-500,ref:5
KCl(aq),K:1 Cl:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-95430,cal/gmol,-95390,cal/gmol/K,42.25,cal/gmol/bar,0.69932,cal/gmol,929.7,cal K/gmol/bar,2.0889,cal K/gmol,-31633,cal/gmol/K,0.9522,cal K/gmol,-47253,cal/gmol,-3800,ref:5
KHSO4(aq),K:1 H:1 S:1 O:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-243400,cal/gmol,-267400,cal/gmol/K,55,cal/gmol/bar,0.91226,cal/gmol,1449.64,cal K/gmol/bar,0.0453,cal K/gmol,-33782,cal/gmol/K,39.9849,cal K/gmol,87230,cal/gmol,-100,ref:5
KI(aq),K:1 I:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-77740,cal/gmol,-71829,cal/gmol/K,49.2,cal/gmol/bar,0.98369,cal/gmol,1624.06,cal K/gmol/bar,-0.6402,cal K/gmol,-34503,cal/gmol/K,2.7214,cal K/gmol,-42160,cal/gmol,-500,ref:5
KOH(aq),K:1 O:1 H:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-104500,cal/gmol,-120200,cal/gmol/K,25.9,cal/gmol/bar,0.37938,cal/gmol,148.39,cal K/gmol/bar,5.1619,cal K/gmol,-28402,cal/gmol/K,-6.124,cal K/gmol,-72104,cal/gmol,-3000,ref:G9
Kr(aq),Kr:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,3554,cal/gmol,-3650,cal/gmol/K,15.06,cal/gmol/bar,0.62721,cal/gmol,753.33,cal K/gmol/bar,2.7891,cal K/gmol,-30904,cal/gmol/K,37.8226,cal K/gmol,86985,cal/gmol,-22810,ref:3
Lactic_acid(aq),C:3 H:6 O:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-127800,cal/gmol,-164000,cal/gmol/K,49.8,cal/gmol/bar,1.1172,cal/gmol,1724.32,cal K/gmol/bar,3.8083,cal K/gmol,-34917,cal/gmol/K,61.0199,cal K/gmol,16290,cal/gmol,-25720,ref:G6
Leucine(aq),C:6 H:13 O:2 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-82000,cal/gmol,-151070,cal/gmol/K,51.5,cal/gmol/bar,1.63362,cal/gmol,2453.12,cal K/gmol/bar,12.3587,cal K/gmol,-37930,cal/gmol/K,82.5591,cal K/gmol,41770,cal/gmol,-43990,ref:4
LiCl(aq),Li:1 Cl:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-99250,cal/gmol,-105680,cal/gmol/K,13.14,cal/gmol/bar,0.55837,cal/gmol,585.54,cal K/gmol/bar,3.4416,cal K/gmol,-30210,cal/gmol/K,17.7136,cal K/gmol,11006,cal/gmol,-3800,ref:5
LiOH(aq),Li:1 O:1 H:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-108000,cal/gmol,-121500,cal/gmol/K,1.9,cal/gmol/bar,0.22749,cal/gmol,-222.42,cal K/gmol/bar,6.6181,cal K/gmol,-26870,cal/gmol/K,9.8752,cal K/gmol,-16493,cal/gmol,-3000,ref:G9
Methanamine(aq),C:1 H:5 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,5040,cal/gmol,-16320,cal/gmol/K,30.5,cal/gmol/bar,0.74547,cal/gmol,678.24,cal K/gmol/bar,10.8884,cal K/gmol,-30593,cal/gmol/K,39.0324,cal K/gmol,-15527,cal/gmol,-12190,ref:4
Methane(aq),C:1 H:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-8234,cal/gmol,-21010,cal/gmol/K,20.99,cal/gmol/bar,0.67617,cal/gmol,872.79,cal K/gmol/bar,2.3212,cal K/gmol,-31397,cal/gmol/K,42.0941,cal K/gmol,104707,cal/gmol,-31790,ref:4
Methanol(aq),C:1 H:4 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-42050,cal/gmol,-58870,cal/gmol/K,32.2,cal/gmol/bar,0.69383,cal/gmol,551.46,cal K/gmol/bar,11.4018,cal K/gmol,-30069,cal/gmol/K,39.4852,cal K/gmol,-14986,cal/gmol,-14760,ref:4
Methionine(aq),C:5 H:11 O:2 N:1 S:1),0,HKFT,1 atm,625.15,298.15,cal/gmol,-120200,cal/gmol,-177600,cal/gmol/K,65.7,cal/gmol/bar,1.59529,cal/gmol,2376.88,cal K/gmol/bar,12.2862,cal K/gmol,-37615,cal/gmol/K,62.5883,cal K/gmol,6780,cal/gmol,-65500,ref:4
MgCO3(aq),Mg:1 C:1 O:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-238760,cal/gmol,-270570,cal/gmol/K,-24,cal/gmol/bar,-0.0545,cal/gmol,-911.3,cal K/gmol/bar,9.332,cal K/gmol,-24020,cal/gmol/K,-10.499,cal K/gmol,-87060,cal/gmol,-3800,ref:5
MnO(aq),Mn:1 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-81500,cal/gmol,-99100,cal/gmol/K,-2.5,cal/gmol/bar,-0.00376,cal/gmol,-786.56,cal K/gmol/bar,8.8229,cal K/gmol,-24537,cal/gmol/K,-1.5528,cal K/gmol,-56215,cal/gmol,-3000,ref:G9
MnSO4(aq),Mn:1 S:1 O:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-235640,cal/gmol,-266750,cal/gmol/K,5,cal/gmol/bar,0.21354,cal/gmol,-256.45,cal K/gmol/bar,6.751,cal K/gmol,-26729,cal/gmol/K,-6.2564,cal K/gmol,-72308,cal/gmol,-3800,ref:5
n-Butane(aq),C:4 H:10,0,HKFT,1 atm,625.15,298.15,cal/gmol,36,cal/gmol,-36230,cal/gmol/K,40.02,cal/gmol/bar,1.28905,cal/gmol,2369.6,cal K/gmol/bar,-3.5683,cal K/gmol,-37585,cal/gmol/K,79.0569,cal K/gmol,242408,cal/gmol,-60610,ref:4
n-Butylbenzene(aq),C:10 H:14,0,HKFT,1 atm,625.15,298.15,cal/gmol,36110,cal/gmol,-13820,cal/gmol/K,63,cal/gmol/bar,2.24936,cal/gmol,4425.53,cal K/gmol/bar,-5.4521,cal K/gmol,-46084,cal/gmol/K,132.7179,cal K/gmol,103925,cal/gmol,-16970,ref:4
n-Heptane(aq),C:7 H:16,0,HKFT,1 atm,625.15,298.15,cal/gmol,6470,cal/gmol,-52950,cal/gmol/K,60,cal/gmol/bar,1.92745,cal/gmol,3928.1,cal K/gmol/bar,-9.6879,cal K/gmol,-44028,cal/gmol/K,112.898,cal K/gmol,369721,cal/gmol,-90860,ref:4
n-Heptylbenzene(aq,C:13 H:20,0,HKFT,1 atm,625.15,298.15,cal/gmol,43350,cal/gmol,-123420,cal/gmol/K,83.1,cal/gmol/bar,2.88881,cal/gmol,5874.99,cal K/gmol/bar,-8.7498,cal K/gmol,-52076,cal/gmol/K,174.9459,cal K/gmol,154610,cal/gmol,-3640,ref:4
n-Hexane(aq),C:6 H:14,0,HKFT,1 atm,625.15,298.15,cal/gmol,4420,cal/gmol,-47400,cal/gmol/K,52.9,cal/gmol/bar,1.71487,cal/gmol,3409.27,cal K/gmol/bar,-7.653,cal K/gmol,-41883,cal/gmol/K,101.4642,cal K/gmol,326536,cal/gmol,-80110,ref:4
n-Hexylbenzene(aq),C:12 H:18,0,HKFT,1 atm,625.15,298.15,cal/gmol,40880,cal/gmol,-24990,cal/gmol/K,76.4,cal/gmol/bar,2.66289,cal/gmol,5362.88,cal K/gmol/bar,-7.5847,cal K/gmol,-49959,cal/gmol/K,160.8699,cal K/gmol,137715,cal/gmol,-8090,ref:4
n-Octane(aq),C:8 H:18,0,HKFT,1 atm,625.15,298.15,cal/gmol,8580,cal/gmol,-59410,cal/gmol/K,63.8,cal/gmol/bar,2.14171,cal/gmol,4451.26,cal K/gmol/bar,-11.7437,cal K/gmol,-46191,cal/gmol/K,124.7924,cal K/gmol,412905,cal/gmol,-96620,ref:4
n-Octylbenzene(aq),C:14 H:22,0,HKFT,1 atm,625.15,298.15,cal/gmol,45400,cal/gmol,-138400,cal/gmol/K,89.8,cal/gmol/bar,3.11472,cal/gmol,6387.12,cal K/gmol/bar,-9.9148,cal K/gmol,-54193,cal/gmol/K,189.022,cal K/gmol,171504,cal/gmol,800,ref:4
n-Pentane(aq),C:5 H:12,0,HKFT,1 atm,625.15,298.15,cal/gmol,2130,cal/gmol,-41560,cal/gmol/K,47.5,cal/gmol/bar,1.50143,cal/gmol,2887.71,cal K/gmol/bar,-5.5949,cal K/gmol,-39727,cal/gmol/K,89.207,cal K/gmol,281315,cal/gmol,-71930,ref:4
n-Pentylbenzene(aq,C:11 H:16,0,HKFT,1 atm,625.15,298.15,cal/gmol,38790,cal/gmol,-19400,cal/gmol/K,69.7,cal/gmol/bar,2.43697,cal/gmol,4850.78,cal K/gmol/bar,-6.4198,cal K/gmol,-47842,cal/gmol/K,146.7939,cal K/gmol,120820,cal/gmol,-12530,ref:4
n-Propylbenzene(aq,C:9 H:12,0,HKFT,1 atm,625.15,298.15,cal/gmol,34370,cal/gmol,-8630,cal/gmol/K,55.3,cal/gmol/bar,2.01912,cal/gmol,3903.52,cal K/gmol/bar,-4.2632,cal K/gmol,-43926,cal/gmol/K,123.7758,cal K/gmol,93452,cal/gmol,-20800,ref:4
N2(aq),N:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,4347,cal/gmol,-2495,cal/gmol/K,22.9,cal/gmol/bar,0.62046,cal/gmol,736.85,cal K/gmol/bar,2.8539,cal K/gmol,-30836,cal/gmol/K,35.7911,cal K/gmol,83726,cal/gmol,-34680,ref:3
NH3(aq),N:1 H:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-6383,cal/gmol,-19440,cal/gmol/K,25.77,cal/gmol/bar,0.50911,cal/gmol,279.7,cal K/gmol/bar,8.6248,cal K/gmol,-28946,cal/gmol/K,20.3,cal K/gmol,-11700,cal/gmol,-5000,ref:3
NaBr(aq),Na:1 Br:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-85610,cal/gmol,-84830,cal/gmol/K,34.1,cal/gmol/bar,0.61257,cal/gmol,717.89,cal K/gmol/bar,2.9214,cal K/gmol,-30757,cal/gmol/K,10.1926,cal K/gmol,-14111,cal/gmol,-7000,ref:5
NaCl(aq),Na:1 Cl:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-92910,cal/gmol,-96160,cal/gmol/K,28,cal/gmol/bar,0.50364,cal/gmol,451.89,cal K/gmol/bar,3.9669,cal K/gmol,-29658,cal/gmol/K,10.798,cal K/gmol,-13031,cal/gmol,-3800,ref:5
NaF(aq),Na:1 F:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-128570,cal/gmol,-135860,cal/gmol/K,12,cal/gmol/bar,0.25336,cal/gmol,-159.22,cal K/gmol/bar,6.3689,cal K/gmol,-27131,cal/gmol/K,12.3804,cal K/gmol,-7531,cal/gmol,-3800,ref:5
NaHSiO3(aq),Na:1 H:1 Si:1 O:3,0,HKFT,1 atm,625.15,298.15,cal/gmol,-307890,cal/gmol,-333894,cal/gmol/K,10,cal/gmol/bar,0.34928,cal/gmol,75,cal K/gmol/bar,5.4483,cal K/gmol,-28100,cal/gmol/K,20.2395,cal K/gmol,19785,cal/gmol,-3800,ref:5
NaI(aq),Na:1 I:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-72900,cal/gmol,-69101,cal/gmol/K,37.7,cal/gmol/bar,0.76488,cal/gmol,1089.79,cal K/gmol/bar,1.4597,cal K/gmol,-32295,cal/gmol/K,12.1001,cal K/gmol,-9690,cal/gmol,-100,ref:5
NaOH(aq),Na:1 O:1 H:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-99900,cal/gmol,-112300,cal/gmol/K,10.7,cal/gmol/bar,0.22338,cal/gmol,-232.87,cal K/gmol/bar,6.6683,cal K/gmol,-26826,cal/gmol/K,4.0146,cal K/gmol,-36863,cal/gmol,-3000,ref:G9
Ne(aq),Ne:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,4565,cal/gmol,-870,cal/gmol/K,16.74,cal/gmol/bar,0.44709,cal/gmol,313.52,cal K/gmol/bar,4.5177,cal K/gmol,-29086,cal/gmol/K,27.0977,cal K/gmol,50523,cal/gmol,-25350,ref:3
NiO(aq),Ni:1 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-39340,cal/gmol,-56230,cal/gmol/K,25,cal/gmol/bar,-0.14334,cal/gmol,-1127.86,cal K/gmol/bar,10.1751,cal K/gmol,-23126,cal/gmol/K,11.7507,cal K/gmol,-9975,cal/gmol,-3000,ref:G9
O2(aq),O:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,3954,cal/gmol,-2900,cal/gmol/K,26.04,cal/gmol/bar,0.57889,cal/gmol,635.36,cal K/gmol/bar,3.2528,cal K/gmol,-30417,cal/gmol/K,35.353,cal K/gmol,83726,cal/gmol,-39430,ref:3
Phenol(aq),C:6 H:6 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-12215,cal/gmol,-36320,cal/gmol/K,45.5,cal/gmol/bar,1.34599,cal/gmol,2378.16,cal K/gmol/bar,-0.7952,cal K/gmol,-37620,cal/gmol/K,67.7515,cal K/gmol,23700,cal/gmol,-28570,ref:G10
Phenylalanine(aq),C:9 H:11 O:2 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-49500,cal/gmol,-110080,cal/gmol/K,52.9,cal/gmol/bar,1.82927,cal/gmol,2844.4,cal K/gmol/bar,12.6752,cal K/gmol,-39548,cal/gmol/K,83.1794,cal K/gmol,21517,cal/gmol,-46110,ref:4
Pimelic_acid(aq),C:7 H:12 O:4,0,HKFT,1 atm,625.15,298.15,cal/gmol,-172380,cal/gmol,-233789,cal/gmol/K,89.1,cal/gmol/bar,1.98194,cal/gmol,3819.32,cal K/gmol/bar,-4.0727,cal K/gmol,-43578,cal/gmol/K,88.4361,cal K/gmol,47214,cal/gmol,330,ref:G6A
Propane(aq),C:3 H:8,0,HKFT,1 atm,625.15,298.15,cal/gmol,-1963,cal/gmol,-30490,cal/gmol/K,33.35,cal/gmol/bar,1.0768,cal/gmol,1767.85,cal K/gmol/bar,-0.5878,cal K/gmol,-35097,cal/gmol/K,84.546,cal K/gmol,46332,cal/gmol,-16500,ref:4
Propanamine(aq),C:3 H:9 N:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,7010,cal/gmol,-30680,cal/gmol/K,40.8,cal/gmol/bar,1.18178,cal/gmol,1550.13,cal K/gmol/bar,11.6113,cal K/gmol,-34197,cal/gmol/K,72.9633,cal K/gmol,12188,cal/gmol,-27790,ref:G9
Propanol(aq),C:3 H:8 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-41910,cal/gmol,-75320,cal/gmol/K,41.4,cal/gmol/bar,1.13426,cal/gmol,1432.52,cal K/gmol/bar,12.1079,cal K/gmol,-33711,cal/gmol/K,78.3142,cal K/gmol,16447,cal/gmol,-28690,ref:4
PbCl2(aq),Pb:1 Cl:2,0,HKFT,1 atm,625.15,298.15,cal/gmol,-71200,cal/gmol,-77700,cal/gmol/K,47,cal/gmol/bar,0.66429,cal/gmol,844.16,cal K/gmol/bar,2.4251,cal K/gmol,-31279,cal/gmol/K,6.9886,cal K/gmol,-26272,cal/gmol,-3800,ref:5
PbO(aq),Pb:1 O:1,0,HKFT,1 atm,625.15,298.15,cal/gmol,-39350,cal/gmol,-44700,cal/gmol/K,22,cal/gmol/bar,0.28906,cal/gmol,-72.36,cal K/gmol/bar,6.0351,cal K/gmol,-27490,cal/gmol/K,-18.7244,cal K/gmol,-115899,cal/gmol,-3000,ref:G9
